"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","Regulon","Operon"
"SAUSA300_RS04660",10897.1029228481,2.71575693304838,0.25644741737314,10.5899172659511,3.31885053553551e-26,1.36097097143347e-25,"argH","ArgR","argH argG"
"SAUSA300_RS04690",4673.36403929814,1.62876649333951,0.146910478363655,11.0867959282506,1.45402860003987e-28,6.4219596501761e-28,"addB","Rot","rexB rexA"
"SAUSA300_RS04695",9146.06254544643,1.75371737171605,0.158833144271748,11.0412557766634,2.41632277116466e-28,1.06053916628149e-27,"addA","Rot","rexB rexA"
"SAUSA300_RS04730",250510.256576388,6.83604658562621,0.162748616208011,42.0037155762294,0,0,"clpB","CtsR","clpB"
"SAUSA300_RS05095",12640.9874942891,1.53818844809376,0.144495709605999,10.6452188254446,1.8355248740844e-26,7.57120318840394e-26,"menB","MgrA","menF menD menH menB"
"SAUSA300_RS05190",17169.0899987805,2.18924220165902,0.1437869280835,15.2255996483052,2.39155745015672e-52,1.91939567928292e-51,"folD","PurR","folD"
"SAUSA300_RS05195",406.144291170221,-3.88831234970246,0.279116985435452,-13.9307621986397,4.11935825902176e-44,2.67235042715754e-43,"purE","PurR","purEKCSQLFMNHD"
"SAUSA300_RS05200",1548.99548467499,-4.05978283083461,0.260902592206585,-15.5605308345117,1.34974798502545e-54,1.14545078245816e-53,"purK","PurR","purEKCSQLFMNHD"
"SAUSA300_RS05205",1031.47055192186,-3.35645131160857,0.284305616939259,-11.8057861386737,3.64369485811686e-32,1.79563839586847e-31,"purC","PurR","purEKCSQLFMNHD"
"SAUSA300_RS05210",620.556741681244,-4.05811880616297,0.283910464240555,-14.2936570408499,2.39684954936323e-46,1.66240750226205e-45,"purS","PurR","purEKCSQLFMNHD"
"SAUSA300_RS05215",2168.37510034213,-3.99275301253826,0.251827542151311,-15.8551085335186,1.29603503649412e-56,1.15207671440253e-55,"purQ","PurR","purEKCSQLFMNHD"
"SAUSA300_RS05220",10378.8401025785,-3.9051440096152,0.215718968741374,-18.1029235973082,3.02193426646638e-73,3.70681805873539e-72,"purL","PurR","purEKCSQLFMNHD"
"SAUSA300_RS05225",9988.55833081182,-3.79778680596618,0.189794646976602,-20.0099785028941,4.50842966924668e-89,7.19555621642836e-88,"purF","PurR","purEKCSQLFMNHD"
"SAUSA300_RS05230",9055.32815982288,-3.80027443361535,0.188094223587636,-20.2040996322503,9.00978021815931e-91,1.47142282748892e-89,"purM","PurR","purEKCSQLFMNHD"
"SAUSA300_RS05240",15297.8109122543,-3.60520917596914,0.162586942273177,-22.1740388592321,6.11679559092454e-109,1.38565151733121e-107,"purH","PurR","purEKCSQLFMNHD"
"SAUSA300_RS05245",16504.8287238208,-3.23399549843116,0.155744443160385,-20.7647568851031,9.01824916716504e-96,1.59322401953249e-94,"purD","PurR","purEKCSQLFMNHD"
"SAUSA300_RS05350",66512.0212518671,1.1170995952995,0.14330816179914,7.79508704371788,6.43640950288699e-15,1.81707279332759e-14,"pdhA","PDH","pdhA pdhB pdhC pdhD"
"SAUSA300_RS05365",107031.000898034,1.38810141210749,0.153875233245548,9.02095407317699,1.86458249004156e-19,6.15465595126528e-19,"lpdA","GraRS","bfmBB bfmAB bfmAA lpdA"
"SAUSA300_RS05545",263.034388604974,2.8159854795334,0.226082408688761,12.4555709392236,1.30414828698815e-35,6.99113079799564e-35,"isdC","Fur","isdABCDEFG"
"SAUSA300_RS05550",260.405305609526,2.57705804896746,0.229375132601213,11.2351239637118,2.74108845277585e-29,1.24590897473258e-28,"isdD","Fur","isdABCDEFG"
"SAUSA300_RS05555",250.505934642521,2.31223879135816,0.219995597138275,10.5103866688061,7.7375647968501e-26,3.1357345459589e-25,"isdE","Fur","isdABCDEFG"
"SAUSA300_RS05560",217.956048672778,1.08176309774391,0.270360614440607,4.00118597149272,6.30257978299749e-05,0.000108347286477601,"isdF","Fur","isdABCDEFG"
"SAUSA300_RS05570",106.503994519781,1.28886059333493,0.304481388958329,4.232970027312,2.30625250908623e-05,4.08208147323454e-05,"isdG","Fur","isdABCDEFG"
