"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAUSA300_RS06575",254.198779030306,-2.5094817717627,0.264865254741669,-9.47456008984746,2.67887075071315e-21,9.44159088927633e-21
"SAUSA300_RS06580",39.3540781658834,-4.68955873186694,0.718628706367774,-6.52570470719125,6.76825485302081e-11,1.62357197968706e-10
"SAUSA300_RS06585",99.2953957596824,-0.807341825889983,0.384624411496043,-2.09903948308878,0.0358134203612435,0.047341128373992
"SAUSA300_RS06590",669.109765184547,2.2278135924225,0.175789136200678,12.6732154248671,8.32313975149034e-37,4.65731066970844e-36
"SAUSA300_RS06595",3078.08309975846,1.91375839592594,0.14718715862424,13.0022103409962,1.18857583175542e-38,6.9847479318012e-38
"SAUSA300_RS06600",84.9385684127198,-2.20004709363885,0.345686374631598,-6.3642864026199,1.96199743269374e-10,4.62353254063482e-10
"SAUSA300_RS06605",81.5403984392483,-1.51963118521167,0.341148020999446,-4.45446284800268,8.410349038854e-06,1.53307400714737e-05
"SAUSA300_RS06610",507.976373994107,-0.449807696581439,0.166589227040823,-2.70010074823874,0.00693184810999331,0.00996108198385066
"SAUSA300_RS06615",507.932566915115,-0.184221407951082,0.172222440269688,-1.06967133703717,0.284767272455137,0.327698184484424
"SAUSA300_RS06620",390.919023589529,-0.235806191193162,0.251593248583905,-0.937251665219154,0.348629119408738,0.394084183669676
"SAUSA300_RS06625",264.67532273905,-1.19118651100422,0.201633650982109,-5.90767714219449,3.46965156912418e-09,7.82831426318861e-09
"SAUSA300_RS06630",3408.09107273594,1.86348241905684,0.137409922702923,13.5614836425288,6.7751685427409e-42,4.24770561264752e-41
"SAUSA300_RS06635",849.477103672499,-0.866883974483245,0.19213892205556,-4.5117562085238,6.42930607179751e-06,1.1780770225492e-05
"SAUSA300_RS06640",240.426739980423,-0.52327831682992,0.218046035285812,-2.39985247218099,0.0164016806515022,0.0225072403273423
"SAUSA300_RS06645",1754.36157047131,0.822109129837364,0.134348741156338,6.11921721604148,9.40361474372524e-10,2.17943513326107e-09
"SAUSA300_RS06650",1829.20542016741,1.38301210146789,0.137706735686273,10.0431695993339,9.84585538161418e-24,3.74756202804258e-23
"SAUSA300_RS06655",1540.55074115679,1.20254263854745,0.153670596031497,7.82545698137962,5.05816138711162e-15,1.43664058001987e-14
"SAUSA300_RS06660",4210.95963186778,0.665398527411698,0.139483596046489,4.77044287838639,1.83821309407417e-06,3.49833372713709e-06
"SAUSA300_RS06665",1199.60086717192,0.107664187915879,0.200178908555735,0.537839818853356,0.590687639189651,0.634267504657014
"SAUSA300_RS06670",5.42946656297406,-1.52592705895781,1.13078576954085,-1.34943956676905,0.177195819180192,0.212166690569974
"SAUSA300_RS06675",2262.31576667663,-2.86620710375631,0.165434534117412,-17.3253252052084,3.02977891194167e-67,3.28596485082786e-66
"SAUSA300_RS06680",92024.5182951473,5.06057468749678,0.144702589130235,34.9722469923614,5.94537115956436e-268,6.68021903488652e-266
"SAUSA300_RS06685",24306.1588661812,2.7316908209048,0.191734385442636,14.2472661572855,4.66176520369557e-46,3.2016866643474e-45
"SAUSA300_RS06690",4396.43938434618,4.92496334856003,0.155648516731989,31.6415694281258,9.90463761717567e-220,6.95553176666161e-218
"SAUSA300_RS06695",1199.83957279051,-1.26464157644768,0.180985404201258,-6.98753350873189,2.7976077070064e-12,7.04164878940947e-12
"SAUSA300_RS06705",2618.48235055771,-1.04953341305237,0.182251125987835,-5.75872114569227,8.47535784906499e-09,1.86723766259008e-08
"SAUSA300_RS06710",16481.8362774237,1.25611723195769,0.177214273038387,7.08812676553204,1.35939426760323e-12,3.47139863427043e-12
"SAUSA300_RS06715",1463.27420919261,4.25392646061718,0.207767641810305,20.4744416577682,3.63894177568948e-93,6.23279722433642e-92
"SAUSA300_RS06720",583.320051371715,1.09501711639163,0.207363833602075,5.28065621362369,1.28722021071147e-07,2.65088091780683e-07
"SAUSA300_RS06725",24565.360202063,1.51030318615101,0.144906125616868,10.4226317536379,1.95468181375565e-25,7.82151170205074e-25
"SAUSA300_RS06730",3697.89158130502,-1.19852733676989,0.13988223156481,-8.56811707507392,1.05190825049199e-17,3.30515690786579e-17
"SAUSA300_RS06735",11.4104524688664,-0.544344044324612,0.825732407109591,-0.659225724505647,0.509750830231925,0.556938966208276
"SAUSA300_RS06740",1288.34887172063,-1.178929407635,0.16007104475252,-7.36503850185837,1.77095747364197e-13,4.69303730515122e-13
"SAUSA300_RS06745",466.302517585018,-1.19183728745101,0.198184380492629,-6.01378011974731,1.81246313535885e-09,4.15269897815906e-09
"SAUSA300_RS06750",2195.77587105655,-0.194166636139764,0.151458548520522,-1.28197871983076,0.199850111304959,0.237269214985473
"SAUSA300_RS06755",4743.25022721337,-1.90796254932658,0.156188569087081,-12.2157630387332,2.56087438899614e-34,1.3420701788601e-33
"SAUSA300_RS06760",9174.72680009914,-3.23590533994936,0.147224335522427,-21.9794188811701,4.5322591695533e-107,9.94618438068377e-106
"SAUSA300_RS06765",15122.478126191,1.30763098470184,0.144745060603995,9.03402837544392,1.65465789252076e-19,5.48105426897502e-19
"SAUSA300_RS06770",1670.24918312466,-0.850393508648483,0.173084578096352,-4.91316741214858,8.96166922528875e-07,1.74451343408428e-06
"SAUSA300_RS06775",902.787585453145,-1.12934251264136,0.154353259639245,-7.3166094145395,2.54314677649227e-13,6.69512586238685e-13
"SAUSA300_RS06780",4045.98677328442,-1.09482108188456,0.189878091953592,-5.76591575478934,8.12156237530989e-09,1.79069613125946e-08
"SAUSA300_RS06785",5486.87109134385,-1.33709037005945,0.157331187705086,-8.49857164089932,1.91937778235488e-17,5.9706890261737e-17
"SAUSA300_RS06790",9550.89674357413,-1.08410862279238,0.143954023526107,-7.53093658820707,5.03776507526145e-14,1.36990146141427e-13
"SAUSA300_RS06800",6521.99331229103,-1.58059189282249,0.150343371240215,-10.5132130521209,7.50907597898666e-26,3.04812058164357e-25
"SAUSA300_RS06805",798.429929462619,0.531549019604213,0.188360971803044,2.82197004249913,0.00477296355926061,0.0069975232974755
"SAUSA300_RS06810",99.0349594255271,0.26848496114274,0.328529617500087,0.817232136285761,0.413795780717105,0.459609469369058
"SAUSA300_RS06815",6496.58227918591,1.03242189223505,0.132525488944243,7.79036470991192,6.6816048850248e-15,1.88251034323317e-14
"SAUSA300_RS06820",6888.61967236283,-0.011380251735888,0.140015842274148,-0.0812783150181375,0.935220619032721,0.946679177968617
"SAUSA300_RS06825",499.665752013059,1.2103728523598,0.168131929032558,7.19894703715329,6.06793128859069e-13,1.56950451101761e-12
"SAUSA300_RS06830",1185.88606432113,-2.59076232118107,0.173483743412727,-14.9337469333799,1.98775574346903e-50,1.51317232612588e-49
"SAUSA300_RS06835",2618.82084527093,1.59522510224059,0.167984909859997,9.49624048713715,2.17604853054983e-21,7.68870480794273e-21
"SAUSA300_RS06840",1825.30134606237,4.15209188734521,0.191188703130523,21.7172448965805,1.40984474041852e-104,2.78891118016593e-103
"SAUSA300_RS06845",1774.62327253601,1.77149888120265,0.147608917346778,12.0012998743217,3.49759660606202e-33,1.77984580913555e-32
"SAUSA300_RS06850",2588.39020381149,2.34279448521043,0.150456429477372,15.5712487219616,1.14156652355467e-54,9.74668803849565e-54
"SAUSA300_RS06855",94.3724653819139,0.0214564485919108,0.307384343253322,0.0698033229826155,0.944350202274151,0.954544698880205
"SAUSA300_RS06860",48.4375473784784,-0.558194621367686,0.398097339162056,-1.40215612227556,0.160868631026576,0.193690520597365
"SAUSA300_RS06865",100.3202516091,-0.319940023148487,0.313717808210081,-1.01983379577305,0.307807292092534,0.352155327172759
"SAUSA300_RS06870",51.0243932012906,1.50554853080248,0.407014163726013,3.69900771270445,0.000216444024380011,0.000359332898630881
"SAUSA300_RS06875",38.8566492997246,1.53587889958663,0.419747541240747,3.65905395192232,0.0002531480465222,0.000417063262569419
"SAUSA300_RS06880",93.5452531802786,0.563332710259115,0.288949835959033,1.94958653770956,0.0512254192407196,0.0666272320261879
"SAUSA300_RS06885",145.893921267015,0.367843881048162,0.241793038282768,1.52131708861684,0.128180283936878,0.156888199380692
"SAUSA300_RS06890",7189.89765667556,0.982155652010715,0.18104525685422,5.42491788559565,5.7981188804763e-08,1.21999370301558e-07
"SAUSA300_RS06895",11541.7809609684,1.15241399279446,0.147407177902907,7.81789604271181,5.37135200188219e-15,1.52405331043304e-14
"SAUSA300_RS06900",470.387895436715,-2.23714889292293,0.214806583365913,-10.4147128913272,2.12437601998083e-25,8.48843846390634e-25
"SAUSA300_RS06905",1033.03736699574,2.10211006169659,0.171944984123083,12.2254805652943,2.27233895102827e-34,1.19308413335297e-33
"SAUSA300_RS06910",248.489000876696,0.0881198657116845,0.223654662259176,0.393999681569657,0.693581274331072,0.733259239592014
"SAUSA300_RS06915",93.1094442975287,-0.625449781165516,0.319372643255325,-1.95836993046864,0.0501866205003267,0.0654476401975013
"SAUSA300_RS06920",76.5922719531963,-0.511993160249028,0.352188260071708,-1.45374851548085,0.146016042069584,0.176792699212699
"SAUSA300_RS06925",73.1927524222875,-0.356451918476182,0.385175785421441,-0.925426602521674,0.354744046340566,0.399869994450502
"SAUSA300_RS06930",3.50041251875222,-0.84901084540948,1.36697484635582,-0.62108739430929,0.534542122819648,0.580637595901157
"SAUSA300_RS06935",100.519834465006,1.40088662090107,0.280156961729257,5.00036341147533,5.72223543062913e-07,1.12956846975666e-06
"SAUSA300_RS06940",1439.90105891634,0.0217886855997005,0.173877090693203,0.125310847523584,0.900277464795255,0.916592750492885
"SAUSA300_RS06945",58.9763710365053,-0.24867830040837,0.379699890489119,-0.654933821782328,0.512510363216542,0.559460327157757
"SAUSA300_RS06950",52.8004475095178,-0.170303750409655,0.378086483985478,-0.450435965376102,0.652396116873943,0.694159353143525
"SAUSA300_RS06955",39.5936149918223,0.163746220813347,0.433009683495287,0.378158334685671,0.705312975306458,0.744261513011209
"SAUSA300_RS06960",29.1798060901676,-1.77876444959071,0.524187983937669,-3.39337127919022,0.00069037996253051,0.00109501824661107
"SAUSA300_RS06965",33.2689728338165,0.656038858519684,0.488128635532032,1.3439876515432,0.178952380051496,0.213842394249662
"SAUSA300_RS06980",7407.00845987032,-1.54652282744879,0.191584303011727,-8.07228360119946,6.89953854925189e-16,2.02516235996328e-15
"SAUSA300_RS06985",6445.33466763624,-3.79407144627114,0.143043504910054,-26.5238987862949,5.13886412556118e-155,2.29128084582561e-153
"SAUSA300_RS06990",641.251703890404,-0.694219038505647,0.19084971146631,-3.63751683548233,0.000275279204080047,0.000452463010099972
"SAUSA300_RS06995",1031.73474121578,0.467958068886282,0.17813240082435,2.62702386944035,0.00861352916650177,0.0122199007215674
"SAUSA300_RS07000",1175.53336020054,0.829015509398487,0.154487660583359,5.36622476039867,8.040174069375e-08,1.67792339976779e-07
"SAUSA300_RS07005",982.01481217998,1.07178364809293,0.149691578539839,7.15994619435247,8.07087324318156e-13,2.07800943538928e-12
"SAUSA300_RS07010",1169.20995723353,1.14978821566905,0.160836188799524,7.14881535213581,8.75299735405932e-13,2.25157230472094e-12
"SAUSA300_RS07015",539.546488017827,-1.1497891733662,0.195224474385448,-5.88957494692021,3.87190183839827e-09,8.70790413455623e-09
"SAUSA300_RS07020",451.610119975005,-1.45845707521875,0.184354393814063,-7.9111598321314,2.55001885167717e-15,7.33914237127171e-15
"SAUSA300_RS07025",1404.93109653965,-0.090707642019496,0.144534296853548,-0.62758559036965,0.530275450722129,0.576895329619853
"SAUSA300_RS07030",68.5010576894704,-1.95311654514362,0.395935307811514,-4.93291834956382,8.10100254355705e-07,1.58245592106062e-06
"SAUSA300_RS07035",35331.9389993931,-1.24341843250725,0.235781330451652,-5.27360851737246,1.33767096263742e-07,2.75276024472419e-07
"SAUSA300_RS07045",549.531786861055,1.06967067234326,0.193392760767599,5.53107917844294,3.1826661393852e-08,6.78823780222706e-08
"SAUSA300_RS07050",774.661860560773,1.6951995127994,0.157333659661937,10.7745508268343,4.53992540289951e-27,1.90907940969232e-26
"SAUSA300_RS07055",2080.83842734723,1.87705828248271,0.154595503158145,12.1417392106325,6.34625797240013e-34,3.30122937860592e-33
"SAUSA300_RS07060",4600.1145555898,2.10548372586636,0.146587010442713,14.3633717578898,8.78471055501765e-47,6.23137675480924e-46
"SAUSA300_RS07075",1617.31756099676,-3.24507269191311,0.160143517736718,-20.263528226276,2.69910610354115e-91,4.51296966955183e-90
"SAUSA300_RS07080",1551.25417467109,-0.445483705454644,0.152417618530125,-2.92278353218461,0.00346917606951959,0.00516150189580536
"SAUSA300_RS07085",793.687055446,-0.14269230595418,0.174351844219974,-0.81841581081385,0.413119796662431,0.459040153807266
"SAUSA300_RS07090",1510.3303278315,1.44135932784563,0.172224028682098,8.36909540948075,5.80622252969581e-17,1.77086635026227e-16
"SAUSA300_RS07095",5103.08567407851,1.08310324565229,0.175370240744489,6.17609487820883,6.57065103750755e-10,1.5304277582387e-09
"SAUSA300_RS07100",21043.1577978462,3.59710936319352,0.154786907680495,23.2391060529391,1.83332271746383e-119,4.90457477462467e-118
"SAUSA300_RS07105",31270.2109393811,2.67360114479077,0.198267074828422,13.4848468768931,1.92063821927509e-41,1.18054108488922e-40
"SAUSA300_RS07110",1265.81936128566,0.465332156974614,0.155209408037185,2.99809246655415,0.00271675232180883,0.00408749719976487
"SAUSA300_RS07115",507.181757029783,0.26793909932384,0.186631037879733,1.43566205475695,0.15109852758572,0.182474533099005
"SAUSA300_RS07120",26.1516328347744,-0.196838892700377,0.543954987642268,-0.361866141817287,0.717452062605161,0.755651609995462
"SAUSA300_RS07125",5583.4291419506,6.52541972907215,0.249224854961961,26.1828609753554,4.16574365721867e-151,1.80024214355804e-149
"SAUSA300_RS07130",710.849303666888,1.61337978029586,0.16631337465381,9.70084206188587,2.99020483318095e-22,1.09084225667601e-21
"SAUSA300_RS07135",1043.17197948597,-0.300442867457674,0.168055976602784,-1.78775473226875,0.0738155871299105,0.093484212916104
"SAUSA300_RS07140",1159.46523225091,-0.327821342342286,0.145609342876191,-2.25137574187823,0.0243617492249973,0.0328369258987607
"SAUSA300_RS07145",301.982944027834,-0.881462631838052,0.190791886351638,-4.62002157792745,3.83700136857072e-06,7.12368595129885e-06
"SAUSA300_RS07150",1762.02186457437,0.0189214408320683,0.144070751931895,0.131334365777537,0.89551080726934,0.913409100867587
"SAUSA300_RS07160",3036.28054340045,2.0951828933845,0.143965353106828,14.5533827978027,5.55849439495814e-48,4.06609655089516e-47
"SAUSA300_RS07165",6140.45633985305,2.05492641713965,0.132554350992397,15.5025195457938,3.33551275233795e-54,2.80522614410697e-53
"SAUSA300_RS07170",3690.89123484193,1.79500669526856,0.141408845319825,12.6937370233721,6.40549290585495e-37,3.59860591450931e-36
"SAUSA300_RS07175",5515.67959708544,1.54400164561296,0.129098584130233,11.959865059832,5.76555355058664e-33,2.90761937587035e-32
"SAUSA300_RS07180",2548.48989364079,0.231825986011433,0.148381678129257,1.56236261062829,0.118202589973627,0.145372624884378
"SAUSA300_RS07185",1842.94964360584,-0.0204786443563759,0.155948275839352,-0.131316901364602,0.895524622210514,0.913409100867587
"SAUSA300_RS07190",1725.07975413606,-0.233310721677028,0.146532558037357,-1.59221080148992,0.111337347026954,0.137350288888324
"SAUSA300_RS07195",1710.90118855852,0.555109463162289,0.161843228222582,3.42992085154685,0.000603757335639675,0.000963610429438549
"SAUSA300_RS07200",4241.03265709084,0.394599357936996,0.138241130417736,2.85442803270342,0.00431143988414368,0.00634739760721153
"SAUSA300_RS07205",817.796284461969,0.296668011597444,0.164951147070906,1.79852045205796,0.0720945705935086,0.0914695794025138
"SAUSA300_RS07210",773.711685991431,0.192820610291935,0.172324828319591,1.11893690637737,0.263167056709773,0.305469529875104
"SAUSA300_RS07215",428.849114123572,-2.80509943168429,0.206845501165165,-13.5613267674816,6.78967540077869e-42,4.24770561264752e-41
"SAUSA300_RS16075",187.439315920005,-1.7599567973123,0.263732421759633,-6.67326673592045,2.50171088586624e-11,6.08951982530179e-11
"SAUSA300_RS07230",48.1505902992538,-1.64995453052413,0.42629740693914,-3.87043060470618,0.000108643281074646,0.000183400827246803
"SAUSA300_RS07235",6515.48932672825,1.71645854152558,0.137162868480741,12.5140175365069,6.25773515440077e-36,3.40658489316119e-35
"SAUSA300_RS07240",136.344609013508,-1.16963179542235,0.270244037888613,-4.32805772353225,1.50430048678802e-05,2.69832699066893e-05
"SAUSA300_RS07245",146.511567698183,-1.17003666263849,0.307905581354597,-3.79998523408066,0.000144704709821642,0.00024223809886114
"SAUSA300_RS07250",111.276746329895,-2.42117168278141,0.4309522141408,-5.61819060985349,1.92967554585896e-08,4.17600817281803e-08
"SAUSA300_RS07255",146.89108394311,-2.84091894657579,0.454645296984849,-6.24864914564477,4.14017762631826e-10,9.69146579360665e-10
"SAUSA300_RS07260",1781.04239316144,-0.755428727742966,0.15338545476521,-4.92503496436031,8.43452712916829e-07,1.64303652606336e-06
"SAUSA300_RS07265",4097.66116323991,-1.17275706847006,0.128156840592794,-9.15095177944013,5.64341157624125e-20,1.91684922825413e-19
"SAUSA300_RS07270",380.926883150989,-4.2651061512331,0.271099677879777,-15.7326123903567,9.04029332228239e-56,7.90711855954464e-55
"SAUSA300_RS07280",855.204695809282,-2.1579722701285,0.167849638837142,-12.8565797643586,7.89953431469126e-38,4.52852895713627e-37
"SAUSA300_RS07285",2304.33646189128,-2.80127351079812,0.207770095886488,-13.4825634981107,1.98102318824246e-41,1.21499871960111e-40
"SAUSA300_RS15340",179865.900053807,1.00370775437883,0.192970254666275,5.20135995112124,1.97835521278322e-07,4.0211286488481e-07
"SAUSA300_RS07290",5328.90441282243,0.413715149589969,0.131561244421251,3.14465822674403,0.00166280964486447,0.00255236737290946
"SAUSA300_RS07295",3894.40804749474,1.63683745590061,0.130757698673406,12.5180962383633,5.9443858224773e-36,3.24228733501723e-35
"SAUSA300_RS07300",2150.2394636728,1.41329560453669,0.138830858199943,10.1799817624211,2.43607027245223e-24,9.50405749349765e-24
"SAUSA300_RS07305",2.35790505081537,2.06310576620507,1.71810235065983,1.20080492609346,0.229826880560442,0.270344936136634
"SAUSA300_RS07310",4631.26967370137,-1.12798988072784,0.146367997344409,-7.70653354007192,1.29281273003956e-14,3.60985184759554e-14
"SAUSA300_RS07315",23892.6774254682,-0.650701479785035,0.140184264216834,-4.64175835583473,3.4545672559014e-06,6.43066893427901e-06
"SAUSA300_RS07320",1953.59734171497,2.71327013677889,0.149194360562412,18.1861440777707,6.64540933334458e-74,8.22332811337662e-73
"SAUSA300_RS07325",2635.38701924017,2.65046745538924,0.145598985004265,18.2038868973682,4.80725420518538e-74,6.00158980549588e-73
"SAUSA300_RS07330",2207.30803958008,2.571089328442,0.148787097084215,17.28032456327,6.61745964477841e-67,7.12200924987838e-66
"SAUSA300_RS07335",4733.88309615523,-0.244832674431013,0.133169663244834,-1.83850186645651,0.0659884870794981,0.0842936153734926
"SAUSA300_RS07340",6362.51024559293,0.618094757286688,0.14130490249522,4.37419188132978,1.21883138421619e-05,2.20031963898668e-05
"SAUSA300_RS07345",1871.28610408337,0.671619636005402,0.151683965232278,4.42775632201422,9.52183859070064e-06,1.73006756799988e-05
"SAUSA300_RS07350",2302.66301830046,1.09019024891054,0.135237534911489,8.06129932510273,7.54877356727613e-16,2.21110583425221e-15
"SAUSA300_RS07355",2088.93132996849,1.04010345572671,0.146291113001746,7.10981982695212,1.16194540631594e-12,2.97801518826776e-12
"SAUSA300_RS07360",568.821276113922,0.935473045999486,0.161931071927395,5.7769829771702,7.60519768586697e-09,1.68345156025219e-08
"SAUSA300_RS07365",47620.6048562696,1.80683604953489,0.152855598703135,11.8205421643992,3.05705201782623e-32,1.50918437927485e-31
"SAUSA300_RS07370",1442.71480692191,-0.91451687259613,0.149807100453735,-6.10462968595111,1.03039298544153e-09,2.38416301161883e-09
"SAUSA300_RS07375",954.107358211968,-0.875482535797007,0.165749201513282,-5.28197136278121,1.27801178725175e-07,2.6338482101175e-07
"SAUSA300_RS07380",3171.32818977227,-0.722651500087273,0.155985844126204,-4.63280180413421,3.60749870375421e-06,6.70646185231343e-06
"SAUSA300_RS07385",2152.72229865111,-0.9250511171164,0.145383590369056,-6.36283032196521,1.9806946348262e-10,4.65977489884992e-10
"SAUSA300_RS07390",974.729295751473,-1.40188395136503,0.155090081278542,-9.03915930540552,1.57881327851399e-19,5.24218262334018e-19
"SAUSA300_RS07395",989.925668899697,-1.37911678214878,0.160532566164472,-8.59088479739262,8.63021313412498e-18,2.72079334385601e-17
"SAUSA300_RS07400",35.9876267325002,-1.55870661587209,0.481679220829087,-3.23598475597343,0.00121223857835511,0.00188339500365016
"SAUSA300_RS07405",1749.49203376254,-2.434615781362,0.188267840554644,-12.9316604162959,2.98306119761404e-38,1.73486933832253e-37
"SAUSA300_RS07410",3276.38741517373,-1.35491890238482,0.183068444452967,-7.4011602951754,1.34999650455787e-13,3.60469598983179e-13
"SAUSA300_RS07415",2176.70418089073,-0.717562987419069,0.138313087550957,-5.18796160308913,2.12608425086643e-07,4.30581878924572e-07
"SAUSA300_RS07420",1146.15529901905,-1.07587305277535,0.147630395046372,-7.28761209666488,3.15496778608771e-13,8.26707510365706e-13
"SAUSA300_RS07430",115135.755005226,1.11340141014374,0.195404519332505,5.69793070266273,1.21270321012162e-08,2.65302439036732e-08
"SAUSA300_RS07435",8317.3827611476,-0.572176019913374,0.143964364576856,-3.97442812737118,7.05485615808689e-05,0.000120468637982165
"SAUSA300_RS07440",9749.15930477822,-0.673724849829584,0.146031035944651,-4.61357303583697,3.95805089726574e-06,7.32904744259689e-06
"SAUSA300_RS07445",36398.3469401609,2.78450512455268,0.140607405731325,19.8034030289511,2.78246813341873e-87,4.24780053628979e-86
"SAUSA300_RS07450",159.796497640503,1.84383800381668,0.245999532952753,7.49529066858355,6.61516010503015e-14,1.79017193979091e-13
"SAUSA300_RS07460",31.5706200783518,-0.11560143743919,0.455875072043109,-0.25358139658985,0.799818970321211,0.826901541270623
"SAUSA300_RS07465",1319.53990732784,-0.167551567116642,0.144988365163945,-1.15562077637874,0.247836305976898,0.289468683363454
"SAUSA300_RS07470",948.221559196247,-0.192491430374493,0.147967131599969,-1.30090668307943,0.193290398277325,0.229967271817453
"SAUSA300_RS07475",4166.06857827316,1.66825718630489,0.154057208460015,10.8288161455157,2.513842935464e-27,1.06346156712626e-26
"SAUSA300_RS07480",62.8121295863516,1.36128676041195,0.386931542921577,3.51815918168205,0.000434551611062569,0.000702333415117811
"SAUSA300_RS07485",17843.0464804248,2.74002120375181,0.133292938935945,20.5563867495527,6.74745196695591e-94,1.16279709050179e-92
"SAUSA300_RS07490",1604.79709004909,0.167581617986346,0.142004806492906,1.18011229426039,0.237955555495588,0.278855717725117
"SAUSA300_RS07495",1665.97416319481,-0.543572660923535,0.139269848735464,-3.90301752934351,9.50008193490171e-05,0.000160757410573126
"SAUSA300_RS07500",1724.72363741933,-0.111347305009106,0.155408236705886,-0.716482648341437,0.473693377921298,0.52160121465344
"SAUSA300_RS07505",4360.85349470028,1.40394079395133,0.140625307222307,9.9835571682124,1.79899200739914e-23,6.773952478263e-23
"SAUSA300_RS07510",68.766348389366,-0.546926794042364,0.323970962416673,-1.68819696050085,0.0913734265024363,0.114328710487904
"SAUSA300_RS07515",197.416176507934,0.283645276817532,0.231483550056798,1.22533664594281,0.220448406473088,0.259966235845048
"SAUSA300_RS07525",61.01371623961,0.0572837512015544,0.416623294315219,0.137495315272058,0.890639295450069,0.909416859658031
"SAUSA300_RS07530",46.0407945700314,-0.142023257458485,0.399859842712521,-0.355182597219676,0.7224528012915,0.760348414697573
"SAUSA300_RS07535",25.1441301575814,0.653527403361115,0.533603977855894,1.22474237539812,0.220672302646195,0.260121065099942
"SAUSA300_RS07540",337.803699780902,1.05247285278376,0.212265983839678,4.95827373630754,7.11223061922103e-07,1.3961045289582e-06
"SAUSA300_RS07545",272.393417870662,0.8751795681502,0.206136923111312,4.24562254515467,2.17987329191374e-05,3.86325809273546e-05
"SAUSA300_RS07550",64.1887714898868,1.00802026541511,0.389972407948657,2.58485022239786,0.00974213075297736,0.0137654151333568
"SAUSA300_RS07555",5.04274077566676,2.01725516426002,1.24286946494426,1.62306277622685,0.104575985894032,0.129749975431244
"SAUSA300_RS07560",29.6047250488241,1.62592733571772,0.50067732259959,3.24745552140383,0.0011644186248415,0.00181010067359146
"SAUSA300_RS07565",10.8724189758976,2.17754975278155,0.856770959816707,2.54157745174673,0.011035349354109,0.0155069016186555
"SAUSA300_RS07570",14.0507910757457,2.62941046394241,0.72777482800118,3.61294505219979,0.000302738875367635,0.000495856268750837
"SAUSA300_RS07575",54.0141914068851,1.38516623084166,0.363206774060303,3.81371254549257,0.00013689468606818,0.000229437454156036
"SAUSA300_RS07580",164.303481646022,0.734352967623273,0.240445930550773,3.05412932521312,0.00225714756063654,0.00342350296858966
"SAUSA300_RS07585",15.1454237846101,0.805937204216128,0.65162327841416,1.23681463034519,0.21615590925937,0.255547958379449
"SAUSA300_RS07590",71.5651750978596,0.407912609963695,0.357648013959122,1.14054208060084,0.254060531679449,0.296245759023484
"SAUSA300_RS07595",41.536734790597,1.1028225534236,0.434048797513541,2.54078011445061,0.0110605455187093,0.0155345361810272
"SAUSA300_RS07600",393.383196455615,1.02869027663519,0.217851990006836,4.72196869352862,2.33572641968898e-06,4.40635024372488e-06
"SAUSA300_RS07605",5.16448698804031,2.77047072924423,1.39537493253459,1.98546689111856,0.0470925502125022,0.0615555949497062
"SAUSA300_RS07610",3.46137252953292,2.56939989578597,1.46256421210065,1.7567774970342,0.0789557421477956,0.0996794066036664
"SAUSA300_RS07615",95.0615377072459,2.10754408545329,0.32810855091274,6.42331350277364,1.33339481370343e-10,3.17684989965474e-10
"SAUSA300_RS07620",51.7357578967621,1.69420363267247,0.463669519438939,3.65390339809813,0.000258283477125239,0.000425274494281826
"SAUSA300_RS07625",9.06919429358335,0.0409709988311961,0.865035023079324,0.0473633988660354,0.962223599738663,0.968776376941184
"SAUSA300_RS07630",16.8576799798296,0.404688581241864,0.670990694020863,0.603121004282187,0.546428194330063,0.592403241170648
"SAUSA300_RS07635",12.5492634253877,0.0479870065770554,0.773428145419594,0.0620445569006567,0.950527349052794,0.958374487971751
"SAUSA300_RS07640",15.3071170028973,0.287023050832862,0.713126704473353,0.402485349423045,0.687326868315816,0.727594023934514
"SAUSA300_RS07645",66.9223611992114,0.228749520365252,0.38365434686737,0.596238573166307,0.551015860377476,0.596686026137367
"SAUSA300_RS07650",22.637753994986,1.45456971749812,0.547239989580122,2.65801064467925,0.00786034103095515,0.0112250625093813
"SAUSA300_RS07655",93.6624794379377,1.04993295660872,0.297755872933718,3.52615364480968,0.000421642277364901,0.000683041036400235
"SAUSA300_RS07660",40.451020674735,0.893234777761778,0.484480139288336,1.84369740950346,0.0652272507755945,0.0833970630080313
"SAUSA300_RS07665",3.56000015521956,-0.544872785111099,1.39986318127121,-0.389232885328338,0.697103878795845,0.736152178773507
"SAUSA300_RS07670",4.37336678455245,0.431472225230008,1.23295267532673,0.349950354027714,0.726375956316178,0.763619034914724
"SAUSA300_RS07675",74.9828122741614,1.44252321315496,0.346584117659429,4.16211574522426,3.15312446449047e-05,5.51502280246184e-05
"SAUSA300_RS07680",193.382398811534,0.647628394442505,0.213843683564296,3.02851308791538,0.0024576043167616,0.00371151103536738
"SAUSA300_RS07685",26.0012641580301,1.73994487649911,0.527366261090389,3.29931018511041,0.000969227498965255,0.00151759199810112
"SAUSA300_RS07690",12.1916698358821,1.97411312542355,0.834668313370698,2.36514684192497,0.0180229233128008,0.0246597133880455
"SAUSA300_RS07695",189.554884442743,1.00606395641327,0.223068584035584,4.51011047011794,6.47938752557085e-06,1.18647976266809e-05
